repetition,model_id,model_label,method_id,method_label,metric_id,metric_label,unit,role,cluster_count,cases_per_cluster,mean,median,sample_standard_deviation,minimum,maximum
2,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M3_stage_wise,M3 stage-wise,temperature_peak_celsius,Temperature peak (C),degrees_celsius,resource_diagnostic,30,5,81.73333333333333,82.1,1.076819497355549,78.2,82.6
2,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,board_vram_peak_bytes,Board VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,9972241749.333334,9950291558.4,256274574.27613622,9580353945.6,10369302528.0
2,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,gpu_board_energy_joules,GPU-board energy (J),joules,secondary_resource_outcome,30,5,2989.6934533333333,2592.9593999999997,955.5193761465847,1952.8202,5240.9978
2,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,gpu_utilization_peak_percent,GPU utilization peak (%),percent,resource_diagnostic,30,5,99.64,100.0,1.664559587605579,91.0,100.0
2,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,input_tokens,Input tokens,tokens,secondary_resource_outcome,30,5,5905.6466666666665,4843.7,2657.457089248179,2750.8,11765.8
2,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,method_case_duration_seconds,Duration (s),seconds,secondary_resource_outcome,30,5,16.572369465640126,14.596222109600784,5.320689890245598,10.292227903197636,29.802108613599557
2,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,model_call_count,Model calls,calls,secondary_resource_outcome,30,5,2.0,2.0,0.0,2.0,2.0
2,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,output_tokens,Output tokens,tokens,secondary_resource_outcome,30,5,486.5133333333333,447.7,157.61280959086554,252.4,768.6
2,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,process_ram_peak_bytes,Process RAM peak (bytes),bytes,secondary_resource_outcome,30,5,1255031985.4933333,1256391475.2,13315908.689819228,1230080409.6,1279822233.6
2,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,process_vram_peak_bytes,Process VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,9491010901.333334,9469060710.4,256274574.27613622,9099123097.6,9888071680.0
2,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,temperature_peak_celsius,Temperature peak (C),degrees_celsius,resource_diagnostic,30,5,81.90666666666667,82.0,0.9123419403337506,78.4,83.4
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,board_vram_peak_bytes,Board VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,18797756416.0,18786012364.8,278492027.1812601,18265079808.0,19295200870.4
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,gpu_board_energy_joules,GPU-board energy (J),joules,secondary_resource_outcome,30,5,4655.401553333333,4390.4493,1484.4820359943267,2680.0858,7868.1364
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,gpu_utilization_peak_percent,GPU utilization peak (%),percent,resource_diagnostic,30,5,100.0,100.0,0.0,100.0,100.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,input_tokens,Input tokens,tokens,secondary_resource_outcome,30,5,2787.5533333333337,2285.6000000000004,1320.7549436573775,1210.2,5609.6
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,method_case_duration_seconds,Duration (s),seconds,secondary_resource_outcome,30,5,26.176896097953332,24.52381978479825,8.364587003333273,15.219993229195826,44.816333550799754
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,model_call_count,Model calls,calls,secondary_resource_outcome,30,5,1.0,1.0,0.0,1.0,1.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,output_tokens,Output tokens,tokens,secondary_resource_outcome,30,5,331.46,320.0,109.19699566411599,169.2,512.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,process_ram_peak_bytes,Process RAM peak (bytes),bytes,secondary_resource_outcome,30,5,1263357105.4933333,1264288972.8,18489389.99379721,1229309542.4,1298676121.6
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,process_vram_peak_bytes,Process VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,18316525568.0,18304781516.8,278492027.1812601,17783848960.0,18813970022.4
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,temperature_peak_celsius,Temperature peak (C),degrees_celsius,resource_diagnostic,30,5,82.03999999999999,82.0,0.3838102979696945,80.2,82.6
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,board_vram_peak_bytes,Board VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,18797756416.0,18786012364.8,278492027.1812601,18265079808.0,19295200870.4
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,gpu_board_energy_joules,GPU-board energy (J),joules,secondary_resource_outcome,30,5,4581.352526666667,4304.8107,1443.9568962371604,2644.284,7652.5476
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,gpu_utilization_peak_percent,GPU utilization peak (%),percent,resource_diagnostic,30,5,99.99333333333334,100.0,0.03651483716701159,99.8,100.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,input_tokens,Input tokens,tokens,secondary_resource_outcome,30,5,2787.5533333333337,2285.6000000000004,1320.7549436573775,1210.2,5609.6
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,method_case_duration_seconds,Duration (s),seconds,secondary_resource_outcome,30,5,25.562994270286676,23.85688831589941,8.063079883104306,14.954034239801695,43.1092903733952
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,model_call_count,Model calls,calls,secondary_resource_outcome,30,5,1.0,1.0,0.0,1.0,1.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,output_tokens,Output tokens,tokens,secondary_resource_outcome,30,5,331.46,320.0,109.19699566411599,169.2,512.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,process_ram_peak_bytes,Process RAM peak (bytes),bytes,secondary_resource_outcome,30,5,1242579517.4399998,1242393395.2,13749128.688533213,1216892108.8,1265507532.8
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,process_vram_peak_bytes,Process VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,18316525568.0,18304781516.8,278492027.1812601,17783848960.0,18813970022.4
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,temperature_peak_celsius,Temperature peak (C),degrees_celsius,resource_diagnostic,30,5,82.06666666666666,82.0,0.4113336872891041,80.2,82.8
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,board_vram_peak_bytes,Board VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,21448654411.093334,21411227238.4,533194462.52866787,20580755046.4,22312583168.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,gpu_board_energy_joules,GPU-board energy (J),joules,secondary_resource_outcome,30,5,3449.537733333333,3247.3500000000004,691.123907734715,2576.5292,5403.1918
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,gpu_utilization_peak_percent,GPU utilization peak (%),percent,resource_diagnostic,30,5,100.0,100.0,0.0,100.0,100.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,input_tokens,Input tokens,tokens,secondary_resource_outcome,30,5,5943.526666666667,4906.299999999999,2631.8752378371264,2816.6,11557.6
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,method_case_duration_seconds,Duration (s),seconds,secondary_resource_outcome,30,5,19.47614228624055,17.84790942090185,4.100778904936298,14.360562653795933,30.901916736998828
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,model_call_count,Model calls,calls,secondary_resource_outcome,30,5,2.0,2.0,0.0,2.0,2.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,output_tokens,Output tokens,tokens,secondary_resource_outcome,30,5,205.76000000000002,194.60000000000002,39.59325613074129,160.4,315.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,process_ram_peak_bytes,Process RAM peak (bytes),bytes,secondary_resource_outcome,30,5,1233698051.4133334,1234570854.4,12556367.891653838,1210803814.4,1260149145.6
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,process_vram_peak_bytes,Process VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,20967423563.093334,20929996390.4,533194462.52866787,20099524198.4,21831352320.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M3_stage_wise,M3 stage-wise,temperature_peak_celsius,Temperature peak (C),degrees_celsius,resource_diagnostic,30,5,82.11999999999999,82.2,0.3661542919552376,80.4,82.6
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,board_vram_peak_bytes,Board VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,20079004439.893333,20153984614.4,275394284.9051598,19634520064.0,20456603648.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,gpu_board_energy_joules,GPU-board energy (J),joules,secondary_resource_outcome,30,5,9118.819013333332,8615.103,2886.7114069418194,5330.534799999999,15451.4562
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,gpu_utilization_peak_percent,GPU utilization peak (%),percent,resource_diagnostic,30,5,100.0,100.0,0.0,100.0,100.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,input_tokens,Input tokens,tokens,secondary_resource_outcome,30,5,6015.7,4963.799999999999,2656.246780574114,2867.4,11867.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,method_case_duration_seconds,Duration (s),seconds,secondary_resource_outcome,30,5,50.885529832032724,48.101442424098785,15.98193051330804,30.046825044200524,86.69813611419814
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,model_call_count,Model calls,calls,secondary_resource_outcome,30,5,2.0,2.0,0.0,2.0,2.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,output_tokens,Output tokens,tokens,secondary_resource_outcome,30,5,652.5666666666667,637.2,216.79329473873992,341.0,1024.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,process_ram_peak_bytes,Process RAM peak (bytes),bytes,secondary_resource_outcome,30,5,1287206475.0933335,1287437516.8,26853732.611418415,1236143308.8,1333763276.8
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,process_vram_peak_bytes,Process VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,19597773591.893333,19672753766.4,275394284.9051598,19153289216.0,19975372800.0
2,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M4_post_plan_compute_matched,M4 compute-matched,temperature_peak_celsius,Temperature peak (C),degrees_celsius,resource_diagnostic,30,5,82.27333333333334,82.2,0.23770937534400388,82.0,82.8
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M1_monolithic,M1 monolithic,board_vram_peak_bytes,Board VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,8949964035.413334,8953934643.2,237576296.20923465,8290605465.6,9327017984.0
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M1_monolithic,M1 monolithic,gpu_board_energy_joules,GPU-board energy (J),joules,secondary_resource_outcome,30,5,1467.3008599999998,1323.9965000000002,450.6478892571668,915.4628,2738.0056
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M1_monolithic,M1 monolithic,gpu_utilization_peak_percent,GPU utilization peak (%),percent,resource_diagnostic,30,5,96.58666666666666,100.0,5.995385198480654,72.4,100.0
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M1_monolithic,M1 monolithic,input_tokens,Input tokens,tokens,secondary_resource_outcome,30,5,2787.5533333333337,2285.6000000000004,1320.7549436573775,1210.2,5609.6
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M1_monolithic,M1 monolithic,method_case_duration_seconds,Duration (s),seconds,secondary_resource_outcome,30,5,7.8783478633730555,7.068423223498394,2.5695096430575495,4.739214989999891,15.35086588060076
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M1_monolithic,M1 monolithic,model_call_count,Model calls,calls,secondary_resource_outcome,30,5,1.0,1.0,0.0,1.0,1.0
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M1_monolithic,M1 monolithic,output_tokens,Output tokens,tokens,secondary_resource_outcome,30,5,247.54,226.9,78.06637582520888,137.8,426.0
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M1_monolithic,M1 monolithic,process_ram_peak_bytes,Process RAM peak (bytes),bytes,secondary_resource_outcome,30,5,1250505468.5866666,1249787494.4,9095573.01390495,1233561190.4,1267573555.2
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M1_monolithic,M1 monolithic,process_vram_peak_bytes,Process VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,8468733187.413333,8472703795.200001,237576296.2092347,7809374617.6,8845787136.0
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M1_monolithic,M1 monolithic,temperature_peak_celsius,Temperature peak (C),degrees_celsius,resource_diagnostic,30,5,81.06,82.0,2.062572882724809,75.0,83.4
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M2_post_plan_deterministic,M2 post-plan gate,board_vram_peak_bytes,Board VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,8949964035.413334,8953934643.2,237576296.20923465,8290605465.6,9327017984.0
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M2_post_plan_deterministic,M2 post-plan gate,gpu_board_energy_joules,GPU-board energy (J),joules,secondary_resource_outcome,30,5,1478.6268000000002,1330.0082000000002,447.7750197514172,932.7620000000001,2732.7694
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M2_post_plan_deterministic,M2 post-plan gate,gpu_utilization_peak_percent,GPU utilization peak (%),percent,resource_diagnostic,30,5,98.08,100.0,3.990540538962541,85.4,100.0
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M2_post_plan_deterministic,M2 post-plan gate,input_tokens,Input tokens,tokens,secondary_resource_outcome,30,5,2787.5533333333337,2285.6000000000004,1320.7549436573775,1210.2,5609.6
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M2_post_plan_deterministic,M2 post-plan gate,method_case_duration_seconds,Duration (s),seconds,secondary_resource_outcome,30,5,8.028975321827069,7.14481973490183,2.581602813486064,4.872044623995317,15.413807642398751
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M2_post_plan_deterministic,M2 post-plan gate,model_call_count,Model calls,calls,secondary_resource_outcome,30,5,1.0,1.0,0.0,1.0,1.0
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M2_post_plan_deterministic,M2 post-plan gate,output_tokens,Output tokens,tokens,secondary_resource_outcome,30,5,247.54,226.9,78.06637582520888,137.8,426.0
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M2_post_plan_deterministic,M2 post-plan gate,process_ram_peak_bytes,Process RAM peak (bytes),bytes,secondary_resource_outcome,30,5,1244701655.04,1245463347.1999998,7032549.274319014,1230632550.4,1255955660.8
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M2_post_plan_deterministic,M2 post-plan gate,process_vram_peak_bytes,Process VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,8468733187.413333,8472703795.200001,237576296.2092347,7809374617.6,8845787136.0
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M2_post_plan_deterministic,M2 post-plan gate,temperature_peak_celsius,Temperature peak (C),degrees_celsius,resource_diagnostic,30,5,81.22,82.0,1.6645181553996864,76.2,82.8
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M3_stage_wise,M3 stage-wise,board_vram_peak_bytes,Board VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,9359635688.106667,9427681280.0,203084701.95715284,8727651942.4,9602583756.8
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M3_stage_wise,M3 stage-wise,gpu_board_energy_joules,GPU-board energy (J),joules,secondary_resource_outcome,30,5,3065.3221933333334,2860.4485999999997,712.4524176175978,1967.3455999999999,4397.4334
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M3_stage_wise,M3 stage-wise,gpu_utilization_peak_percent,GPU utilization peak (%),percent,resource_diagnostic,30,5,99.89333333333335,100.0,0.5476805848197522,97.0,100.0
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M3_stage_wise,M3 stage-wise,input_tokens,Input tokens,tokens,secondary_resource_outcome,30,5,6085.233333333334,5031.6,2652.418641780435,2860.2,11752.8
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M3_stage_wise,M3 stage-wise,method_case_duration_seconds,Duration (s),seconds,secondary_resource_outcome,30,5,16.92096612739367,15.986811613902683,3.9834541193099953,11.14425085260009,24.902785757402306
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M3_stage_wise,M3 stage-wise,model_call_count,Model calls,calls,secondary_resource_outcome,30,5,2.0,2.0,0.0,2.0,2.0
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M3_stage_wise,M3 stage-wise,output_tokens,Output tokens,tokens,secondary_resource_outcome,30,5,508.1933333333333,502.1,118.01529396309363,291.6,768.6
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M3_stage_wise,M3 stage-wise,process_ram_peak_bytes,Process RAM peak (bytes),bytes,secondary_resource_outcome,30,5,1256873246.72,1257427353.6,15271191.686160106,1226670899.2,1284904550.4
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M3_stage_wise,M3 stage-wise,process_vram_peak_bytes,Process VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,8878404840.106667,8946450432.0,203084701.9571527,8246421094.4,9121352908.8
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M3_stage_wise,M3 stage-wise,temperature_peak_celsius,Temperature peak (C),degrees_celsius,resource_diagnostic,30,5,81.90666666666668,82.2,0.9062744249582089,78.4,82.8
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,board_vram_peak_bytes,Board VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,9671132665.173334,9718346547.2,299841861.6312347,8724296499.2,10049277132.8
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,gpu_board_energy_joules,GPU-board energy (J),joules,secondary_resource_outcome,30,5,2930.00348,2575.5835,946.4278589855363,1879.0764,5152.8228
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,gpu_utilization_peak_percent,GPU utilization peak (%),percent,resource_diagnostic,30,5,99.47333333333333,100.0,1.7714076485866448,91.0,100.0
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,input_tokens,Input tokens,tokens,secondary_resource_outcome,30,5,5905.6466666666665,4843.7,2657.457089248179,2750.8,11765.8
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,method_case_duration_seconds,Duration (s),seconds,secondary_resource_outcome,30,5,16.058556097313705,14.17528504810034,5.4542557118569865,9.704573830001754,28.992705636200846
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,model_call_count,Model calls,calls,secondary_resource_outcome,30,5,2.0,2.0,0.0,2.0,2.0
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,output_tokens,Output tokens,tokens,secondary_resource_outcome,30,5,486.5133333333333,447.7,157.61280959086554,252.4,768.6
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,process_ram_peak_bytes,Process RAM peak (bytes),bytes,secondary_resource_outcome,30,5,1256874912.4266667,1256691712.0,12908350.1841051,1229216972.8,1281232076.8
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,process_vram_peak_bytes,Process VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,9189901817.173334,9237115699.2,299841861.6312348,8243065651.2,9568046284.8
3,Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B,M4_post_plan_compute_matched,M4 compute-matched,temperature_peak_celsius,Temperature peak (C),degrees_celsius,resource_diagnostic,30,5,81.64,82.1,1.288035124815556,77.6,83.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,board_vram_peak_bytes,Board VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,19290237610.666668,19300234035.2,417606933.9240541,18144703283.2,19963772928.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,gpu_board_energy_joules,GPU-board energy (J),joules,secondary_resource_outcome,30,5,4710.321133333333,4273.6384,1541.3554910579376,2542.6838,7923.274800000001
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,gpu_utilization_peak_percent,GPU utilization peak (%),percent,resource_diagnostic,30,5,99.96000000000001,100.0,0.15222487902147602,99.4,100.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,input_tokens,Input tokens,tokens,secondary_resource_outcome,30,5,2787.5533333333337,2285.6000000000004,1320.7549436573775,1210.2,5609.6
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,method_case_duration_seconds,Duration (s),seconds,secondary_resource_outcome,30,5,26.37298339247335,23.85127134959912,8.707346822634525,13.934909342805621,44.856801348601586
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,model_call_count,Model calls,calls,secondary_resource_outcome,30,5,1.0,1.0,0.0,1.0,1.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,output_tokens,Output tokens,tokens,secondary_resource_outcome,30,5,331.46,320.0,109.19699566411599,169.2,512.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,process_ram_peak_bytes,Process RAM peak (bytes),bytes,secondary_resource_outcome,30,5,1241632085.3333333,1241044992.0,19037324.849052917,1204626227.2,1277552230.4
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,process_vram_peak_bytes,Process VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,18809006762.666668,18819003187.2,417606933.9240541,17663472435.2,19482542080.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M1_monolithic,M1 monolithic,temperature_peak_celsius,Temperature peak (C),degrees_celsius,resource_diagnostic,30,5,82.26666666666667,82.4,0.5234720513129113,79.8,83.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,board_vram_peak_bytes,Board VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,19290237610.666668,19300234035.2,417606933.9240541,18144703283.2,19963772928.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,gpu_board_energy_joules,GPU-board energy (J),joules,secondary_resource_outcome,30,5,4683.147013333333,4265.2369,1516.5611006398908,2503.1944,7832.377
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,gpu_utilization_peak_percent,GPU utilization peak (%),percent,resource_diagnostic,30,5,100.0,100.0,0.0,100.0,100.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,input_tokens,Input tokens,tokens,secondary_resource_outcome,30,5,2787.5533333333337,2285.6000000000004,1320.7549436573775,1210.2,5609.6
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,method_case_duration_seconds,Duration (s),seconds,secondary_resource_outcome,30,5,26.191147270380366,23.781270801000936,8.55823711460848,13.609655694800313,44.240408068199756
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,model_call_count,Model calls,calls,secondary_resource_outcome,30,5,1.0,1.0,0.0,1.0,1.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,output_tokens,Output tokens,tokens,secondary_resource_outcome,30,5,331.46,320.0,109.19699566411599,169.2,512.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,process_ram_peak_bytes,Process RAM peak (bytes),bytes,secondary_resource_outcome,30,5,1282766138.0266669,1283943628.8000002,24393180.898787282,1235900006.4,1324550553.6
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,process_vram_peak_bytes,Process VRAM peak (bytes),bytes,secondary_resource_outcome,30,5,18809006762.666668,18819003187.2,417606933.9240541,17663472435.2,19482542080.0
3,Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B,M2_post_plan_deterministic,M2 post-plan gate,temperature_peak_celsius,Temperature peak (C),degrees_celsius,resource_diagnostic,30,5,82.35333333333332,82.4,0.5348111708872083,80.0,83.2
